,0
580,18.961
581,69.891
582,111.14
583,113.415
584,107.105
585,15.55
586,13.728
587,18.737
588,56.209
589,14.147
590,18.005
591,12.753
592,18.25
593,183.939
594,111.784
595,22.399
596,43.782
597,14.268
598,20.186
599,87.096
600,16.342
601,93.709
602,23.743
603,24.48
604,91.559
605,92.375
606,103.031
607,76.285
608,101.183
609,17.352
610,102.94
611,19.546
612,57.439
613,14.606
614,56.532
615,19.753
616,77.533
617,97.29
618,87.017
619,13.831
620,13.305
621,15.56
622,33.595
623,32.142
624,19.477
625,15.492
626,14.805
627,23.293
628,53.152
629,55.805
630,106.865
631,199.778
632,195.17
633,101.484
634,44.595
635,46.792
636,16.027
637,59.952
638,26.236
639,18.668
640,101.141
641,101.095
642,18.98
643,17.951
644,47.088
645,15.378
646,16.031
647,26.042
648,100.915
649,194.997
650,189.859
651,115.648
652,106.669
653,148.174
654,96.247
655,95.791
656,95.766
657,21.479
658,62.796
659,29.719
660,17.345
661,73.906
662,103.035
663,17.983
664,103.762
665,109.261
666,32.723
667,15.524
668,14.672
669,13.739
670,24.157
671,103.893
672,100.406
673,104.786
674,107.066
675,112.072
676,29.853
677,15.094
678,16.467
679,79.953
680,21.525
681,16.577
682,13.218
683,32.118
684,56.511
685,81.766
686,81.086
687,111.894
688,128.607
689,182.021
690,188.67
691,111.102
692,166.187
693,189.0
694,22.821
695,19.787
696,50.18
697,30.25
698,27.925
699,90.044
700,109.555
701,195.292
702,122.225
703,23.365
704,133.226
705,175.254
706,94.705
707,97.989
708,108.441
709,107.601
710,17.049
711,20.963
712,15.794
713,21.192
714,19.525
715,31.229
716,90.18
717,12.751
718,16.224
719,77.216
720,101.566
721,106.049
722,36.601
723,13.131
724,13.434
725,15.493
726,17.209
727,101.04
728,14.585
729,16.718
730,22.908
731,17.242
732,15.29
733,100.379
734,197.908
735,192.045
736,112.732
737,106.142
738,196.326
739,129.152
740,62.3
741,57.137
742,107.352
743,22.977
744,111.952
745,102.92
746,102.882
747,103.561
748,18.826
749,88.196
750,112.21
751,100.726
752,96.801
753,402.539
754,401.779
755,103.653
756,80.792
757,29.34
758,67.452
759,15.295
760,14.183
761,14.802
762,30.117
763,16.321
764,105.991
765,104.129
766,104.164
767,24.169
768,75.916
769,73.906
770,17.248
771,68.483
772,16.187
773,15.797
774,50.822
775,101.789
776,103.079
777,176.049
778,118.758
779,22.84
780,118.646
781,88.117
782,15.698
783,13.395
784,18.069
785,32.499
786,21.752
787,99.861
788,13.819
789,18.926
790,108.037
791,92.327
792,14.538
793,60.735
794,17.949
795,17.659
796,43.832
797,15.391
798,21.452
799,110.21
800,103.099
801,17.385
802,15.625
803,65.638
804,23.801
805,16.248
806,13.978
807,51.898
808,95.484
809,18.152
810,118.742
811,112.383
812,103.813
813,13.75
814,19.93
815,22.576
816,14.764
817,47.052
818,15.48
819,19.584
820,113.807
821,118.61
822,14.723
823,20.333
824,112.253
825,126.627
826,193.412
827,22.915
828,108.174
829,111.382
830,110.026
831,107.071
832,31.56
833,111.574
834,96.958
835,103.297
836,118.872
837,197.946
838,197.674
839,201.966
840,114.228
841,202.766
842,201.699
843,282.159
844,109.654
845,125.893
846,100.06
847,18.195
848,19.208
849,15.038
850,14.518
851,90.929
852,18.686
853,27.749
854,23.455
855,108.802
856,22.233
857,98.968
858,66.935
859,97.651
860,97.894
861,148.304
862,110.108
863,105.665
864,17.838
865,24.497
866,18.185
867,23.215
868,19.434
869,17.881
870,75.402
871,105.034
872,105.629
873,18.369
874,99.339
875,18.366
876,16.821
877,14.035
878,146.149
879,98.404
880,106.151
881,129.024
882,199.848
883,196.923
884,200.844
885,21.909
886,79.271
887,102.032
888,99.928
889,49.723
890,16.594
891,14.722
892,24.789
893,107.75
894,13.123
895,14.275
896,17.685
897,42.867
898,67.108
899,92.296
900,207.104
901,189.466
902,110.149
903,78.138
904,20.22
905,16.537
906,56.796
907,14.11
908,118.362
909,199.117
910,197.24
911,196.153
912,196.857
913,192.344
914,197.291
915,278.136
916,211.173
917,120.33
918,110.254
919,84.776
920,75.103
921,21.219
922,25.187
923,16.935
924,12.402
925,14.452
926,94.954
927,25.31
928,14.912
929,17.632
930,27.732
931,64.84
932,30.33
933,15.517
934,19.537
935,18.167
936,16.017
937,77.313
938,20.052
939,18.853
940,45.557
941,59.726
942,21.235
943,23.257
944,20.883
945,50.433
946,463.787
947,115.066
948,108.704
949,13.565
950,28.718
951,52.061
952,32.391
953,19.834
954,16.49
955,18.329
956,17.086
957,75.961
958,17.35
959,37.554
960,36.573
961,14.083
962,93.835
963,92.222
964,38.081
965,107.081
966,101.279
967,99.239
968,14.912
969,15.918
970,27.369
971,24.072
972,22.397
973,22.351
974,107.691
975,205.981
976,233.432
977,116.724
978,205.249
979,197.509
980,131.885
981,133.903
982,107.446
983,108.161
984,38.287
985,40.066
986,99.252
987,40.171
988,82.395
989,26.827
990,33.74
991,89.852
992,15.094
993,77.345
994,31.172
995,68.74
996,77.463
997,39.702
998,39.368
999,19.057
